expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER73301,EVER,1973,3,1,S Col-SE Ridge,SW Face (to 8380m),,,Japan,Michio Yuasa,Japanese Expedition to Mt Everest 1973,TRUE,FALSE,FALSE,FALSE,16th,,,,FALSE,FALSE,,Khumbu Valley,1973/8/25,1973/10/26,1630,62,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,49,2,0,33,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(25/08,5440m),C1(04/09,6100m),C2(09/09,6700m),C3A(18/10,7450m),C4A(25/10,8000m),Smt(26/10),Biv(26/10,8600m); SW-Face.C3B(18/09,7000m),C4B(26/09,7500m),C5B(07/10,8000m),xxx(26/10,8380m)",Zangbu Sherpa killed by avalanche between C2 and C3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2444045
EVER74101,EVER,1974,1,1,S Col-SE Ridge,,,,Spain,Juan Ignacio Lorente Zugaza,Tximist Expedition to Everest 1974,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Khumbu Valley,1974/3/25,1974/5/12,,48,0,  -   -,4,Abandoned at 8530m due to high winds,8530,FALSE,FALSE,FALSE,6,0,16,0,0,10,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(25/03,5380m),C1(03/04,6100m),C2(06/04,6440m),C3(13/04,6950,7000m),C4(22/04,7450m),C5(04/05,7600m),C6(12/05,8530m),xxx(12/05,8530m)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2444244
EVER74102,EVER,1974,1,2,N Col-NE Ridge (training for 1975),,,,China,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,  -   -,,0,0,  -   -,12,,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2064
EVER74301,EVER,1974,3,1,Lho La-W Ridge,,,,France,Gerard Devouassoux,First French Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1974/8/16,1974/9/9,,24,36,1974/9/21,6,Abandoned at 6900m due to fatal avalanches at C1 and C2,6900,FALSE,FALSE,FALSE,0,0,10,0,1,20,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,"BC(16/08,5400m),C1(25/08,5800m),C2(03/09,6400m),C3(09/09,6900m),xxx(09/09,6900m)",5 Sherpas killed in avalanche and 1 member Devouassoux killed in avalanche,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2444364
EVER75101,EVER,1975,1,1,S Col-SE Ridge,,,,Japan,Eiko Hisano,Japanese Women's Everest Expedition 1975,TRUE,FALSE,FALSE,FALSE,17th,,,,FALSE,FALSE,,Khumbu Valley,1975/3/16,1975/5/16,1230,61,63,1975/5/18,1,,8850,FALSE,FALSE,FALSE,6,0,22,1,0,23,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/03,5300m),C1(03/04,6050m),C2(08/04,6400m),C3(14/04,6900m),C4(27/04,7600m),C5(14/05,7985m),C6(15/05,8500m),Smt(16/05)",,1st ascent by a woman,,TRUE,TRUE,FALSE,FALSE,FALSE,,2444614
EVER75102,EVER,1975,1,2,N Col-NE Ridge,,,,China,Shi Zhang-Chun,,TRUE,FALSE,FALSE,FALSE,18th,,,,FALSE,FALSE,,Lhasa->Rongbuk,1975/3/13,1975/5/27,1215,75,0,  -   -,1,,8850,FALSE,FALSE,FALSE,7,0,35,9,1,99,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/03),C1(5500m),C2(6000m),C3(6500m),C4(7000m),C5(27/04,7600m),C6(04/05,8200m),C7(8600m),Smt(27/05)",,2nd ascent by a woman,,TRUE,TRUE,FALSE,FALSE,FALSE,,2444625
EVER75301,EVER,1975,3,1,SW Face-S Smt,,,,UK,Chris Bonington,British Everest Expedition 1975,TRUE,FALSE,FALSE,FALSE,"19th,20th",,,,FALSE,FALSE,W Germany,Khumbu Valley,1975/8/23,1975/9/24,1800,32,39,1975/10/1,1,,8850,FALSE,FALSE,FALSE,6,0,23,3,1,60,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(25/08,5425m),C1(28/08,6100m),C2(02/09,6550m),C3(07/09,7000m),C4(11/09,7250m),C5(16/09,7825m),C6(22/09,8320m),Smt(24,26/09)",Burke fell to death near summit,,Mountain Travel,FALSE,FALSE,FALSE,FALSE,FALSE,,2444745
EVER75302,EVER,1975,3,1,S side (attempt rumored),,,,W Germany,Unknown soloist,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,  -   -,,0,0,  -   -,13,,0,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2065
EVER76101,EVER,1976,1,1,S Col-SE Ridge,,,,UK,Tony Streather,Joint British Army & Royal Nepalese Army Everest Expedition,TRUE,FALSE,FALSE,FALSE,21st?,,,,FALSE,FALSE,Nepal,Khumbu Valley,1976/3/24,1976/5/16,1515,53,0,  -   -,1,,8850,FALSE,FALSE,FALSE,6,0,34,2,1,25,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Climbed Pokalde (POKA-761-01), Island Peak, Lobuje East and Chhukung","BC(24/03,5425m),C1(03/04,5950m),C2(09/04,6650m),C3(21/04,6950m),C4(30/04,7620m),C5(12/05,8000m),C6(14/05,8380m),Smt(16/05)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2444981
EVER76301,EVER,1976,3,1,S Col-SE Ridge,,,,USA,Phillip R. Trimble,American Bicentennial Everest Expedition,TRUE,FALSE,FALSE,FALSE,22nd,,,,FALSE,FALSE,Netherlands,Khumbu Valley,1976/8/26,1976/10/8,1614,43,48,1976/10/13,1,,8850,FALSE,FALSE,FALSE,6,0,19,2,0,23,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(26/08),C1(02/09,5900m),C2(08/09,6480m),C3(10/09,7000m),C4(25/09,7470m),C5(01/10,7985m),C6(07/10,8380m),Smt(08/10)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445126
EVER77301,EVER,1977,3,1,S Col-SE Ridge,,,,S Korea,Kim Young-Do,Korean Everest Expedition,TRUE,FALSE,FALSE,FALSE,23rd,,,,FALSE,FALSE,,Khumbu Valley,1977/8/9,1977/9/15,1250,37,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,19,1,0,50,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(09/08,5400m),C1(16/08,6100m),C2(19/08,6450m),C3(26/08,7400m),C4(07/09,7980m),C5(08/09,8500m),Smt(15/09)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445469
EVER77101,EVER,1977,1,1,S Col-SE Ridge,,,,New Zealand,Keith Woodford,New Zealand Everest Expedition 1977,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Canada,Khumbu Valley,1977/3/14,1977/5/14,,61,0,  -   -,4,Abandoned at 8000m due to strong winds and exhaustion,8000,FALSE,FALSE,FALSE,5,0,8,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/03,5400m),C1(19/03,5880m),C2(29/03,6160m),C3(05/04,6580m),C4(20/04,6740m),C5(25/04,7560m),C6(26/04,7980m),xxx(14/05,8000m)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445345
EVER78102,EVER,1978,1,1,S Col-SE Ridge,,,,Austria,Wolfgang Nairz,,TRUE,FALSE,FALSE,FALSE,24th-27th,,,,FALSE,FALSE,"Italy, UK, W Germany",Khumbu Valley,1978/3/24,1978/5/3,0810,40,57,1978/5/20,1,,8850,FALSE,FALSE,FALSE,5,0,14,8,0,25,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(24/03,5340m),C1(02/04,6050m),C2(03/04,6400m),C3(13/04,7200m),C4(24/04,7980m),C5(02/05,8500m),Smt(03,08,11,14/05)",1 Sherpa died in icefall,1st ascent without oxygen (Messner and Habeler),,TRUE,TRUE,FALSE,FALSE,FALSE,,2445700
EVER78301,EVER,1978,3,1,S Col-SE Ridge,,,,W Germany,Karl M. Herrligkoffer,First German Mount Everest Expedition 1978,TRUE,FALSE,FALSE,FALSE,"28th,30th,31st",,,,FALSE,FALSE,"Poland, Switzerland",Khumbu Valley,1978/9/3,1978/10/14,1630,41,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,21,9,0,10,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(03/09,5400m),C1(02/09,6000m),C2(09/09,6500m),C3(18/09,7250m),C4(30/09,8000m),Smt(14,16-17/10)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445864
EVER78302,EVER,1978,3,1,S Col-SE Ridge,,,,France,Pierre Mazeaud,French Expedition to Mount Everest,TRUE,FALSE,FALSE,FALSE,29th,,,,FALSE,FALSE,"Austria, W Germany",Khumbu Valley,1978/8/29,1978/10/15,1335,47,0,  -   -,1,,8850,FALSE,TRUE,FALSE,5,0,18,4,0,21,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Permission for Lhotse (LHOT-783-02),"BC(29/08,5400m),C1(02/09,6000m),C2(09/09,6500m),C3(18/09,7050m),C4(27/09,7600m),C5(30/09,8000m),Smt(15/10)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445865
EVER78101,EVER,1978,1,2,"N Ridge (recon, training)",,,,China,Tian Bao,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Iran,,  -   -,1978/5/21,,0,0,  -   -,14,Reconnaissance to 7500m,7790,FALSE,FALSE,FALSE,0,0,25,0,1,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"xxx(21/05,7500m)",1 film-man died of illness,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2445718
EVER79101,EVER,1979,1,1,Lho La-W Ridge up; N Face (Hornbein)-W Ridge down,,,,Yugoslavia,Tone Skarja,Yugoslavs on Everest,TRUE,FALSE,FALSE,FALSE,"32nd,33rd",,,,FALSE,FALSE,,Khumbu Valley,1979/3/28,1979/5/13,1351,46,54,1979/5/21,1,,8850,FALSE,FALSE,FALSE,5,0,31,4,0,20,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Khumbutse (KHUM-791-01) by Franc Knez,"BC(28/03,5350m),C1(06/04,6050m),C2(14/04,6770m),C3(18/04,7170m),C4(27/04,7550m),C5(02/05,8100m),Smt(13,15/05)",Ang Phu Sherpa fell to death on descent,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446076
EVER79301,EVER,1979,3,1,S Col-SE Ridge,,,,W Germany,Gerhard Schmatz,Swabian Mount Everest Expedition,TRUE,FALSE,FALSE,FALSE,"34th,35th",,,,FALSE,FALSE,"New Zealand, Switzerland, USA",Khumbu Valley,1979/8/25,1979/10/1,1400,37,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,9,8,2,20,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(25/08,5400m),C1(04/09,6000m),C2(07/09,6500m),C3(12/09,7200m),C4(24/09,8000m),Smt(01-02/10)",Hannalore Schmatz and Genet died on descent from exposure,Gerhard Schmatz oldest summiter to date (50 yrs),,TRUE,TRUE,FALSE,FALSE,FALSE,,2446217
EVER79401,EVER,1979,4,1,S Col-SE Ridge,,,,Poland,Andrzej Zawada,Polish National Everest Expedition,TRUE,FALSE,FALSE,FALSE,36th,,,,FALSE,FALSE,,Khumbu Valley,1979/12/31,1980/2/17,1430,48,51,1980/2/20,1,,8850,FALSE,FALSE,FALSE,4,0,20,2,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(31/12,5360m),C1(08/01,6050m),C2(09/01,6500m),C3(15/01,7150m),C4(11/02,7960m),Smt(17/02)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446356
EVER79102,EVER,1979,1,2,N side (no attempt),,,,China,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Iran,,  -   -,  -   -,,0,0,  -   -,12,"Iran cancelled due to revolution, no climbing occurred",0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2069
EVER79302,EVER,1979,3,2,N Face (recon to 6400m),N Col (recon to 6800m),,,Japan,Atsuo Saito,Japanese Alpine Club (JAC),FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Rongbuk Glacier,1979/9/26,1979/10/12,,16,0,  -   -,6,Abandoned at 6800m due to fatal avalanche,6800,FALSE,FALSE,FALSE,2,0,9,0,0,10,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"BC(26/09,5150m),C1(5550m),C2(6150m),Central Rongbuk Glacier(08/10,6400m); East Rongbuk Glacier.C3(10/10,6500m),xxx(12/10,6800m)",3 Chinese assistants died in avalanche,,,FALSE,FALSE,FALSE,FALSE,FALSE,EVER80103,2446228
EVER79303,EVER,1979,3,1,S Col-SE Ridge (to 7400m),Lho La (to 6000m),,,UK,Doug Scott,British West Ridge Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"France, USA",Khumbu Valley,1979/9/27,1979/10/8,,11,29,1979/10/26,10,Abandoned at 7400m due to lack of acclimatization,7400,FALSE,FALSE,FALSE,2,0,6,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Nuptse (NUPT-793-01); attempted Kusum Kanguru (KUSU-793-01),"BC(27/09,5500m),C1,C2,xxx(08/10,7400m)",,,,FALSE,FALSE,TRUE,TRUE,TRUE,NUPT79301,2446224
EVER80101,EVER,1980,1,1,S Col-SE Ridge,,,,Spain,Juan Ignacio Lorente Zugaza,Basque Expedition to Everest 1980,TRUE,FALSE,FALSE,FALSE,39th,,,,FALSE,FALSE,,Lukla->Khumbu Valley,1980/3/20,1980/5/14,1530,55,62,1980/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,12,1,0,35,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(20/03,5400m),C1(05/04,6100m),C2(07/04,6500m),C3(17/04,7360m),C4(19/04,8000m),Smt(14/05)",1 Sherpa injured in Icefall brought to KTM,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446444
EVER80102,EVER,1980,1,1,S Pillar-SE Ridge,,,,Poland,Andrzej Zawada,Polish Mt. Everest Expedition 1980,TRUE,FALSE,FALSE,FALSE,40th,,,,FALSE,FALSE,,Khumbu Valley,1980/3/25,1980/5/19,1600,55,60,1980/5/24,1,,8850,FALSE,FALSE,FALSE,5,0,16,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(25/03,5360m),C1(6050m),C2(6500m),C3(07/04,7200m),C4(28/04,8050m),C5(14/05,8300m),Smt(19/05)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446449
EVER80103,EVER,1980,1,2,N Col-NE Ridge,N Face (Japanese & Hornbein Couloirs),,,Japan,Hyoriki Watanabe,Japanese Alpine Club (JAC),TRUE,TRUE,FALSE,FALSE,37th,38th,,,FALSE,FALSE,,Lhasa->BC,1980/3/5,1980/5/3,1655,59,0,  -   -,1,,8850,FALSE,FALSE,FALSE,7,0,27,3,1,22,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Smt(03,10/05) (See Route Details)",Akira Ube died in avalanche,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446433
EVER80201,EVER,1980,2,2,N Col-N Ridge-N Face,,,,Italy,Reinhold Messner,,TRUE,FALSE,FALSE,FALSE,41st,,,,FALSE,FALSE,Canada,Lhasa->Rongbuk,1980/7/4,1980/8/20,1300,47,56,1980/8/29,1,,8850,FALSE,FALSE,FALSE,1,0,2,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(04/07,5100m),ABC(14/07,6500m),Biv1(18/08,7800m),Biv2(19/08,8200m),Smt(20/08),Biv3(20/08,8200m)",,1st solo ascent,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446542
EVER80104,EVER,1980,1,1,,,,,Spain,Ricardo Cots Trullas,Spanish Expedition to Everest 1980,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,W Germany,,  -   -,  -   -,,0,0,  -   -,12,,0,FALSE,FALSE,FALSE,0,0,18,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Attempted Lhotse (LHOT-801-02),,,,,FALSE,FALSE,TRUE,FALSE,TRUE,LHOT80102,2070
EVER80105,EVER,1980,1,2,N Col-NE Ridge (recon),,,,France,Jean-Claude Marmier,French Military Expedition to Qomolungma,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,  -   -,,0,0,  -   -,14,Reconnaissance,7000,FALSE,FALSE,FALSE,0,0,4,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(Apr),xxx(7000m)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2070
EVER80301,EVER,1980,3,1,S Col-SE Ridge,,,,Italy,Francesco Santon,Italo-Nepalese Mountaineering Expedition to Mt. Everest 1980,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, Czechoslovakia, Nepal, Thailand, Yugoslavia",Khumbu Valley,1980/8/27,1980/10/14,,48,53,1980/10/19,4,Abandoned at 8763m due to high winds,8763,FALSE,FALSE,FALSE,4,0,52,0,1,25,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Had permit for Lhotse (LHOT-803-01),"BC(27/08,5400m),C1(02/09,6000m),C2(10/09,6400m),C3(17/09,7400m),C4(28/09,8000m),Dep(05/10,8500m),xxx(14/10,8763m)",1 Sherpa killed in Khumbu Icefall; Piana killed by avalanche above C2,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446597
EVER80401,EVER,1980,4,1,S Col-SE Ridge,,,,Japan,Naomi Uemura,Japan Winter Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Khumbu Valley,1980/11/27,1981/1/27,,61,66,1981/2/1,4,Abandoned at 8000m due to high winds,8000,FALSE,FALSE,FALSE,3,0,17,0,1,20,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/11,5350m),C1(09/12,6050m),C2(17/12,6500m),C3(26/12,7300m),xxx(27/01,8000m)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446702
EVER80402,EVER,1980,4,1,Lho La-W Ridge,,,,UK,Alan Rouse,British Winter Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Khumbu Valley,1980/12/6,1981/1/17,,42,55,1981/1/30,4,,7300,FALSE,FALSE,FALSE,3,0,11,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(06/12,5500m),C1(15/12,6100m),C2(02/01,6860m),C3(15/01,7160m),xxx(17/01,7300m)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446692
EVER81301,EVER,1981,3,1,S Pillar-SE Ridge,,,,USA,John B. West,American Medical Research Expedition to Everest (AMREE),TRUE,FALSE,FALSE,FALSE,"42nd,43rd",,,,FALSE,FALSE,"Canada, India, Italy, UK",,1981/8/30,1981/10/21,1129,52,62,1981/10/31,1,,8850,FALSE,FALSE,FALSE,5,0,21,3,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(30/08,5400m),C1(12/09,6100m),C2(15/09,6400m),C3(24/09,7250m),C4(04/10,7530m),C5(11/10,8050m),Smt(21,24/10)",,,Mountain Travel,FALSE,FALSE,FALSE,FALSE,FALSE,,2446970
EVER81101,EVER,1981,1,2,N Col-NE Ridge,,,,France,"Jean-Claude Marmier, Pierre Astorg",French Military Expedition to Qomolungma,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Rongbuk Glacier,1981/3/3,1981/5/15,,73,90,1981/6/1,4,Abandoned at 8550m due to continuing bad weather,8550,FALSE,FALSE,FALSE,6,0,28,0,0,13,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(03/03,5200m),C1(5600m),C2(6000m),C3(6500m),C4(03/04,7020m),C5(21/04,7600m),C6(13/05,8250m),xxx(15/05,8550m)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2446811
EVER81102,EVER,1981,1,1,Lho La-W Ridge,,,,Japan,Shinichi Nakajima,Meiji University Everest Expedition 1981,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lamosangu->Khumbu Valley,1981/3/25,1981/5/20,,56,60,1981/5/24,7,Abandoned at 8750m due to fatigue and lack of oxygen,8750,FALSE,FALSE,FALSE,5,0,20,0,0,23,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(25/03,5330m),C1(11/04,6025m),C2(21/04,6700m),C3(25/04,7200m),C4(05/05,7500m),C5(15/05,8100m),xxx(20/05,8750m)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446816
EVER81302,EVER,1981,3,1,W Cwm-W Ridge,,,,New Zealand,Russell Brice,New Zealand Everest Expedition 1981,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1981/9/13,1981/10/5,,22,29,1981/10/12,4,Abandoned at 7770m due to fierce winds,7770,FALSE,FALSE,FALSE,4,0,2,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(13/09,5250m),C1(17/09,6100m),C2(20/09,6400m),C3(24/09,7010m),C4(02/10,7500m),xxx(05/10,7770m)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446954
EVER81303,EVER,1981,3,2,E Face,,,,USA,Richard Blum,American Everest Expedition of 1981,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, New Zealand",Lhasa->Karta Valley,1981/8/28,1981/10/4,,37,0,  -   -,4,Abandoned at 6750m due to continuous snow,6750,FALSE,FALSE,FALSE,4,2000,19,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(28/08,5180m),C1(5485m),C2(5790m),C3(5915m),C4(6400m),xxx(6750m)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2446953
EVER82101,EVER,1982,1,1,SW Face rib-W Ridge,,,,USSR,Evgeny Tamm,First Soviet Mountaineering Expedition to Sagarmatha,TRUE,FALSE,FALSE,FALSE,44th-48th,,,,FALSE,FALSE,,,1982/3/26,1982/5/4,1435,39,50,1982/5/15,1,,8850,FALSE,FALSE,FALSE,5,0,27,11,0,15,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(26/03,5300m),C1(22/03,6500m),C2(01/04,7350m),C3(10/04,7850m),C4(20/04,8250m),C5(03/05,8500m),Smt(04-05,08-09/05)",,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2447166
EVER82302,EVER,1982,3,1,S Col-SE Ridge,,,,Canada,William (Bill) March,1982 Canadian Mt Everest Expedition,TRUE,FALSE,FALSE,FALSE,"49th,50th",,,,FALSE,FALSE,"UK, W Germany",Khumbu Valley,1982/8/16,1982/10/5,0930,50,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,22,2,1,29,4,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/08,5200m),C1(16/09,6060m),C2(22/09,6500m),C3(28/09,7200m),C4(04/10,8000m),Smt(05,07/10)",Griffiths and 3 Sherpas killed in Khumbu Icefall,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2447320
EVER82402,EVER,1982,4,1,S Col-SE Ridge,,,,Japan,Yasuo Kato,Yasuo Kato Winter Everest 1982,TRUE,FALSE,FALSE,FALSE,51st,,,,FALSE,FALSE,,Khumbu Valley,1982/12/3,1982/12/27,1555,24,29,1983/1/1,1,,8850,FALSE,FALSE,FALSE,0,0,7,1,2,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/12,5350m),C1(08/12,6000m),C2(13/12,6650m),C3(18/12,7400m),C4(22/12,7900m),Smt(27/12)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2447403
EVER82102,EVER,1982,1,2,N Face (Great Couloir),,,,USA,Lou Whittaker,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,India,Lhasa->Rongbuk Glacier,1982/3/21,1982/5/18,,58,64,1982/5/24,6,Abandoned at 8400m due to frostbite and Hoey's death,8400,FALSE,FALSE,FALSE,5,0,17,0,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(21/03,5150m),C1(5730m),C2(6700m),C3(08/04,6860m),C4(18/04,7220m),C5(08/05,7620m),C6(17/05,8080m),xxx(18/05,8400m)",Marty Hoey fatal fall,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2447180
EVER82103,EVER,1982,1,2,NE Ridge,,,,UK,Chris Bonington,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lhasa->Rongbuk Glacier,1982/3/16,1982/5/17,,62,75,1982/5/30,6,Abandoned at 8230m+ due to climbers' disappearance,8230,FALSE,FALSE,FALSE,0,0,6,0,2,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/03,5180m),ABC(04/04,6400m),Cave1(10/04,6860m),Cave2(12/04,7250m),Biv(02/05,8000m),xxx(17/05,8230m+)",Boardman and Tasker disappeared on NE Ridge,,,FALSE,FALSE,FALSE,FALSE,FALSE,,2447179
