header,deathcnt,deathpct,fname,lname,name,citizen,village,sex,age,yob,dthmdy,deathtime,ddthtime,dthmondd,deathdate,deathnote,deathclsnt,deathtype,deathhgtm,deathclass,ams,weather,msuccess,o2used,o2none,myear,mseason,yearseas,msmtbid,msmtterm,expldr,hired,sherpa,tibetan,expid,membid,peakid,host,deathrte,route1,route2,agency,peakexps,peakabvbc,peaksmts,allexps,allabvbc,allsmts,highexps,highabvbc,highsmts,maxhighpt,maxpeakid
,0,0,Phur Temba,Sherpa,Phur Temba Sherpa (Yaphu-9),Nepal, (Yaphu-9),M,24,1989,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Garrett Madison),1,1,0,EVER-141-08,04,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Thendorje (Thendu Dorje),Sherpa,Thendorje (Thendu Dorje) Sherpa (Pangboche),Nepal, (Pangboche),M,30,1983,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Garrett Madison),1,1,0,EVER-141-08,05,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Dorje,Khatri,Dorje Khatri,Nepal,,M,45,1968,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Garrett Madison),1,0,0,EVER-141-08,03,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,8,8,7,13,13,8,10,10,8,8850,EVER
,0,0,Mingma Tenzing,Sherpa,Mingma Tenzing Sherpa (Namche Bazar),Nepal, (Namche Bazar),M,26,1987,2014/4/2,,0,Apr 2,2014/4/2,AMS (5350m)(a),Death at BC, 1,5350,2,1,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),Canada (Tim Rippel),1,1,0,EVER-141-09,13,EVER,Nepal,0,,,Senge Treks & Expeditions,0,0,0,0,0,0,0,0,0,0,
,0,0,Lhakpa Tenjing,Sherpa,Lhakpa Tenjing Sherpa (Khumjung),Nepal, (Khumjung),M,24,1989,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Dean Staples),1,1,0,EVER-141-14,11,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Phurba Ongyal,Sherpa,Phurba Ongyal Sherpa (Pangboche),Nepal, (Pangboche),M,25,1988,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Dean Staples),1,1,0,EVER-141-14,12,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Chhiring Ongchu,Sherpa,Chhiring Ongchu Sherpa (Khumjung),Nepal, (Khumjung),M,33,1980,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Dean Staples),1,1,0,EVER-141-14,10,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Ang Kazi (Ankaji),Sherpa,Ang Kazi (Ankaji) Sherpa (Chitre),Nepal, (Chitre),M,35,1978,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),China (Zhang Jing-Chuan),1,1,0,EVER-141-34,08,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Pem Tenji,Sherpa,Pem Tenji Sherpa (Chheskam-2),Nepal, (Chheskam-2),M,0,,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),China (Zhang Jing-Chuan),1,1,0,EVER-141-34,09,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Aash Bahadur,Gurung,Aash Bahadur Gurung (Laprak-7),Nepal, (Laprak-7),M,0,,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),Brazil (Carlos Santalena),1,0,0,EVER-141-46,04,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Ascent (Seven Summit Treks permit),0,0,0,0,0,0,0,0,0,0,
,0,0,Tenzing Chhetar,Sherpa,Tenzing Chhetar Sherpa (Yilajung),Nepal, (Yilajung),M,25,1989,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Eric Murphy),1,1,0,EVER-141-50,15,EVER,Nepal,1,S Col-SE Ridge,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Ngima,Sherpa,Ngima Sherpa (Taksindu-3),Nepal, (Taksindu-3),M,27,1986,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Eric Murphy),1,1,0,EVER-141-50,14,EVER,Nepal,1,S Col-SE Ridge,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Ang Tshiri,Sherpa,Ang Tshiri Sherpa (Thamo),Nepal, (Thamo),M,60,,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Eric Murphy),1,1,0,EVER-141-50,12,EVER,Nepal,1,S Col-SE Ridge,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Daniel Paul (Dan),Fredinberg,Daniel Paul (Dan) Fredinberg,USA,,M,33,1981,2015/4/25,11:50,11.83,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Other,UK (David Hamilton),0,0,0,EVER-151-25,07,EVER,Nepal,0,,,Summit Nepal Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Krishna Kumar Kulung,Rai,Krishna Kumar Kulung Rai,Nepal,,M,32,1982,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,UK (Tim Mosedale),1,0,0,EVER-151-54,11,EVER,Nepal,0,,,Himalayan Guides,0,0,0,1,1,0,0,0,0,0,
,0,0,Pasang Temba,Sherpa,Pasang Temba Sherpa (Tengboche),Nepal, (Tengboche),M,62,1952,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,UK (Tim Mosedale),1,1,0,EVER-151-54,15,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Tenjin,Bhote,Tenjin Bhote (Chepuwa-1),Nepal, (Chepuwa-1),M,29,1985,2015/4/24,11:55,11.92,Apr 24,2015/4/24,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),UK (Tim Mosedale),1,0,1,EVER-151-54,09,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Pemba,Sherpa,Pemba Sherpa (Taksindu-5),Nepal, (Taksindu-5),M,19,1996,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,New Zealand (Guy Cotter),1,1,0,EVER-151-59,35,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Dawa Chhiri,Sherpa,Dawa Chhiri Sherpa (Chaurikharka-2),Nepal, (Chaurikharka-2),M,25,1989,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Guy Cotter),1,1,0,EVER-151-59,23,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Pemba Yishi (Hissi),Sherpa,Pemba Yishi (Hissi) Sherpa (Bung-9),Nepal, (Bung-9),M,33,1982,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Guy Cotter),1,1,0,EVER-151-59,36,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Maila,Rai,Maila Rai,Nepal,,M,41,1973,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,New Zealand (Guy Cotter),1,0,0,EVER-151-59,17,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Chhimi Dawa,Sherpa,Chhimi Dawa Sherpa (Bung-9),Nepal, (Bung-9),M,47,1967,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Guy Cotter),1,1,0,EVER-151-59,22,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Jangbu,Sherpa,Jangbu Sherpa (Taksindu-5),Nepal, (Taksindu-5),M,53,1961,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,New Zealand (Guy Cotter),1,1,0,EVER-151-59,26,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Lhakpa Chhiring,Sherpa,Lhakpa Chhiring Sherpa (Khunde),Nepal, (Khunde),M,33,1982,2015/4/25,11:50,11.83,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),China (Ma Li-Yamu),1,1,0,EVER-151-61,07,EVER,Nepal,0,,,Dreamers Destination Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Renu,Fotedar,Ms. Renu Fotedar,Australia,,F,59,1955,2015/4/25,11:50,11.83,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Accident (Death or Injury to Self or Others),China (Ma Li-Yamu),0,0,0,EVER-151-61,02,EVER,Nepal,0,,,Dreamers Destination Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Shiva Kumar,Shrestha,Shiva Kumar Shrestha,Nepal,,M,25,1989,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,Nepal (Gopal Shrestha),1,0,0,EVER-151-62,02,EVER,Nepal,0,,,Dreamers Destination Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Marisa Eve,Girawong,Ms. Marisa Eve Girawong,USA,,F,28,1986,2015/4/25,11:55,11.92,Apr 25,2015/4/25,Avalanche (5350m),Death at BC, 7,5350,2,0,0,0,0,1,2015,1,2015 Spr,No summit bid,Did Not Climb or Intend to Smt,USA (Garrett Madison),0,0,0,EVER-151-68,11,EVER,Nepal,0,,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Eric Ary,Arnold,Eric Ary Arnold,Netherlands,,M,36,1980,2016/5/20,09:00,9,May 20,2016/5/20,AMS (7900m)(a),Descending from summit bid, 1,7900,5,1,0,1,1,0,2016,1,2016 Spr,Successful bid,Success,Netherlands (Arnold Coster),0,0,0,EVER-161-05,02,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,3,2,0,4,3,0,4,3,0,8500,EVER
,0,0,Maria Elizabeth,Strydom,Ms. Maria Elizabeth Strydom,Australia,,F,34,1981,2016/5/21,10:30,10.5,May 21,2016/5/21,AMS (7800m)(a),Descending from summit bid, 1,7800,5,1,0,0,1,0,2016,1,2016 Spr,Aborted above high camp,"Altitude (AMS Symptoms, Breathing or Unwell)",Netherlands (Arnold Coster),0,0,0,EVER-161-05,07,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Subhas,Paul,Subhas Paul,India,,M,43,1972,2016/5/21,,0,May 21,2016/5/21,Exhaustion (8760m),Descending from summit bid, 2,8760,5,0,0,1,1,0,2016,1,2016 Spr,Successful bid,Success,India (Paresh Chandra Nath),0,0,0,EVER-161-48,04,EVER,Nepal,1,S Col-SE Ridge,,Trekking Camp Nepal,1,0,0,1,0,0,1,0,0,0,
,0,0,Goutam,Ghosh,Goutam Ghosh,India,,M,50,1966,2016/5/21,,0,May 21,2016/5/21,Disappearance(8700m),Ascending in summit bid, 9,8700,4,0,0,0,1,0,2016,1,2016 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),India (Paresh Chandra Nath),0,0,0,EVER-161-48,02,EVER,Nepal,1,S Col-SE Ridge,,Trekking Camp Nepal,3,1,0,3,1,0,3,1,0,7200,EVER
,0,0,Paresh Chandra,Nath,Paresh Chandra Nath,India,,M,58,1958,2016/5/21,,0,May 21,2016/5/21,Disappearance(8700m),Ascending in summit bid, 9,8700,4,0,0,0,1,0,2016,1,2016 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),India (Paresh Chandra Nath),0,0,0,EVER-161-48,01,EVER,Nepal,1,S Col-SE Ridge,,Trekking Camp Nepal,1,0,0,1,0,0,1,0,0,0,
,0,0,Goht Khuber,Rai,Goht Khuber Rai,Nepal,,M,0,,2017/5/27,,0,May 27,2017/5/27,Illness (non-AMS) (5350m),Death at BC,10,5350,2,0,0,0,0,1,2017,1,2017 Spr,No summit bid,Did Not Climb or Intend to Smt,USA (Ben Jones),1,0,0,EVER-171-11,09,EVER,Nepal,0,,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Roland Anthony,Yearwood,Roland Anthony Yearwood,USA,,M,50,1966,2017/5/20,23:59,23.98,May 20,2017/5/20,AMS (8400m)(a),Descending from summit bid, 1,8400,5,1,0,0,1,0,2017,1,2017 Spr,Aborted above high camp,"Altitude (AMS Symptoms, Breathing or Unwell)",USA (Dan Mazur),0,0,0,EVER-171-20,16,EVER,Nepal,1,S Col-SE Ridge,,Everest Parivar,1,0,0,1,0,0,1,0,0,6400,EVER
,0,0,Vladimir (Vlado),Strba,Vladimir (Vlado) Strba,Slovakia,,M,48,1968,2017/5/21,17:00,17,May 21,2017/5/21,AMS (7900m)(a),Descending from summit bid, 1,7900,5,1,0,0,0,1,2017,1,2017 Spr,Aborted above high camp,"Exhaustion, Fatigue, Weakness or Lack of Motivatio",Slovakia (Vladimir Strba),0,0,0,EVER-171-45,01,EVER,Nepal,1,S Col-SE Ridge,,Utmost Adventure,1,1,0,7,7,1,6,6,1,8188,CHOY
,0,0,Min Bahadur,Sherchan,Min Bahadur Sherchan,Nepal,,M,85,1931,2017/5/6,17:14,17.23,May 6,2017/5/6,Illness (non-AMS) (5350m),Death at BC,10,5350,2,0,0,0,0,1,2017,1,2017 Spr,No summit bid,Accident (Death or Injury to Self or Others),Nepal (Min Bahadur Sherchan),0,0,0,EVER-171-47,01,EVER,Nepal,0,,,Summit Nepal Trekking,3,1,1,3,1,1,3,1,1,8850,EVER
,0,0,Ravi,Kumar,Ravi Kumar,India,,M,26,1990,2017/5/20,20:00,20,May 20,2017/5/20,Exhaustion (8400m)(a),Descending from summit bid, 2,8400,5,1,0,1,1,0,2017,1,2017 Spr,Successful bid,Success,India (Ravi Kumar),0,0,0,EVER-171-48,01,EVER,Nepal,1,S Col-SE Ridge,,Arun Treks (Seven Summit Treks permit),0,0,0,0,0,0,0,0,0,0,
,0,0,Francesco Enrico (Frank),Marchetti,Francesco Enrico (Frank) Marchetti,Australia,,M,53,1963,2017/5/21,,0,May 21,2017/5/21,AMS (8220m)(a),Ascending in summit bid, 1,8220,4,1,0,0,1,0,2017,1,2017 Spr,Aborted above high camp,"Altitude (AMS Symptoms, Breathing or Unwell)",Australia (Frank Marchetti),0,0,0,EVER-171-87,01,EVER,China,1,N Col-NE Ridge,,Adventure Thamserku (Expedition Himalaya permit),1,0,0,1,0,0,1,0,0,6400,EVER
,0,0,Georgi,Petkov,Georgi Petkov,Macedonia,,M,62,1956,2018/5/20,14:00,14,May 20,2018/5/20,Illness (non-AMS) (7500m),Descending from summit bid,10,7500,5,0,0,0,1,0,2018,1,2018 Spr,Aborted below high camp,Accident (Death or Injury to Self or Others),UK (Tim Mosedale),0,0,0,EVER-181-10,07,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Lama Babu,Sherpa,Lama Babu Sherpa (Sakpharma),Nepal, (Sakpharma),M,48,1969,2018/5/14,,0,May 14,2018/5/14,Fall (8750m),Descending from summit bid, 4,8750,5,0,0,1,1,0,2018,1,2018 Spr,Successful bid,Success,Ukraine (Taras Pozdnii),1,1,0,EVER-181-21,05,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Damai Sarki,Sherpa,Damai Sarki Sherpa (Jubing-5),Nepal, (Jubing-5),M,30,1988,2018/5/21,17:00,17,May 21,2018/5/21,Crevasse (6440m),Descending from summit bid, 5,6440,5,0,0,1,1,0,2018,1,2018 Spr,Successful bid,Success,Brazil (Carlos Santalena),1,1,0,EVER-181-24,08,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Ascent (Seven Summit Treks permit),0,0,0,0,0,0,0,0,0,0,
,0,0,Nobukazu,Kuriki,Nobukazu Kuriki,Japan,,M,35,1982,2018/5/20,23:30,23.5,May 20,2018/5/20,Fall (7200m),Route preparation, 4,7200,3,0,0,0,0,1,2018,1,2018 Spr,Aborted below high camp,Accident (Death or Injury to Self or Others),Japan (Nobukazu Kuriki),0,0,0,EVER-181-59,01,EVER,Nepal,1,SW Face,,Bochi Bochi Treks,8,8,0,13,13,2,13,13,2,8188,CHOY
,0,0,Pasang Nuru,Sherpa,Pasang Nuru Sherpa (Kharikhola),Nepal, (Kharikhola),M,40,1977,2018/5/17,,0,May 17,2018/5/17,Exhaustion (8550m)(a),Ascending in summit bid, 2,8550,4,1,0,0,1,0,2018,1,2018 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),Russia (Alex Abramov),1,1,0,EVER-181-66,54,EVER,China,1,N Col-NE Ridge,,7 Summits Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Robin Haynes,Fisher,Robin Haynes Fisher,UK,,M,44,1975,2019/5/25,,0,May 25,2019/5/25,AMS (8700m)(a),Descending from summit bid, 1,8700,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,UK (Dani Fuller),0,0,0,EVER-191-14,04,EVER,Nepal,1,S Col-SE Ridge,,Everest Parivar,0,0,0,0,0,0,0,0,0,0,
,0,0,Christopher Jon,Kulish,Christopher Jon Kulish,USA,,M,62,1957,2019/5/27,16:00,16,May 27,2019/5/27,AMS (7900m)(a),Descending from summit bid, 1,7900,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,USA (Mike Hamill),0,0,0,EVER-191-17,14,EVER,Nepal,1,S Col-SE Ridge,,TAGnepal Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Ravi,Thakur,Ravi Thakur,India,,M,27,1991,2019/5/16,11:00,11,May 16,2019/5/16,AMS (7900m)(a),Descending from summit bid, 1,7900,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,Canada (Dalip Shekhawat),0,0,0,EVER-191-18,16,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Seamus Sean,Lawless,Seamus Sean Lawless,Ireland,,M,39,1979,2019/5/16,16:00,16,May 16,2019/5/16,Fall (7900m),Descending from summit bid, 4,7900,5,0,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,Ireland (Noel Hanna),0,0,0,EVER-191-19,04,EVER,Nepal,0,,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Kalpana,Dash,Ms. Kalpana Dash,India,,F,52,1966,2019/5/23,,0,May 23,2019/5/23,Exhaustion (8400m)(a),Descending from summit bid, 2,8400,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,China (Ma Li-Yamu),0,0,0,EVER-191-26,02,EVER,Nepal,1,S Col-SE Ridge,,Dreamers Destination Treks,3,3,1,3,3,1,3,3,1,8850,EVER
,0,0,Donald Lynn,Cash,Donald Lynn Cash,USA,,M,54,1964,2019/5/22,,0,May 22,2019/5/22,Exhaustion (8760m)(a),Descending from summit bid, 2,8760,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,Pakistan (Mirza Ali Baig),0,0,0,EVER-191-28,02,EVER,Nepal,1,S Col-SE Ridge,,Pioneer Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Anjali Sharad,Kulkarni,Ms. Anjali Sharad Kulkarni,India,,F,53,1965,2019/5/22,,0,May 22,2019/5/22,Exhaustion (8400m)(a),Descending from summit bid, 2,8400,5,1,0,0,1,0,2019,1,2019 Spr,Aborted above high camp,"Exhaustion, Fatigue, Weakness or Lack of Motivatio",India (Kishor Dhankude),0,0,0,EVER-191-33,03,EVER,Nepal,1,S Col-SE Ridge,,Arun Treks (Snowy Horizon permit),0,0,0,0,0,0,0,0,0,0,
,0,0,Nihal Ashpak,Bagwan,Nihal Ashpak Bagwan,India,,M,26,1992,2019/5/23,,0,May 23,2019/5/23,Exhaustion (7900m)(a),Descending from summit bid, 2,7900,5,1,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,India (Rahul Inamdar),0,0,0,EVER-191-38,02,EVER,Nepal,1,S Col-SE Ridge,,Peak Promotion,1,1,0,1,1,0,1,1,0,0,
,0,0,Dhruba,Bista,Dhruba Bista,Nepal,,M,32,1986,2019/5/24,,0,May 24,2019/5/24,AMS (7100m)(a),Ascending in summit bid, 1,7100,4,1,0,0,1,0,2019,1,2019 Spr,Aborted below high camp,Accident (Death or Injury to Self or Others),USA (John All),1,0,0,EVER-191-39,04,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Ecstasy Treks,0,0,0,2,2,2,0,0,0,6814,AMAD
,0,0,Ernst,Landgraf,Ernst Landgraf,Austria,,M,64,1954,2019/5/23,,0,May 23,2019/5/23,Fall (8680m),Descending from summit bid, 4,8680,5,0,0,1,1,0,2019,1,2019 Spr,Successful bid,Success,"Switzerland (Kari Kobler, Andreas Neuschmid)",0,0,0,EVER-191-60,06,EVER,China,1,N Col-NE Ridge,,Himalaya Vision,0,0,0,0,0,0,0,0,0,0,
,0,0,Kevin Gerard,Hynes,Kevin Gerard Hynes,Ireland,,M,56,1963,2019/5/23,,0,May 23,2019/5/23,Exhaustion (7000m)(a),Descending from summit bid, 2,7000,5,1,0,0,1,0,2019,1,2019 Spr,Aborted above high camp,"Exhaustion, Fatigue, Weakness or Lack of Motivatio",Australia (Rolfe Oostra),0,0,0,EVER-191-73,02,EVER,China,1,N Col-NE Ridge,,Himalayan Guides,1,1,1,1,1,1,1,1,1,8850,EVER
